customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.PaperlessBilling,account.Charges.Monthly,account.Charges.Total,account.Cuentas_Diarias,internet.InternetService_Fiber optic,internet.InternetService_No,account.Contract_One year,account.Contract_Two year,account.PaymentMethod_Credit card (automatic),account.PaymentMethod_Electronic check,account.PaymentMethod_Mailed check,PaymentMethod,Contract
0224-RLWWD,0,Female,1,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,1,-0.6800635829869099,-0.9663821990786203,-0.6800635829869096,False,False,False,False,False,True,False,Electronic check,Month-to-month
0225-ZORZP,0,Male,0,0,0,-1.1960038562387048,1,0,0,1,0,0,0,1,0,0.6493740171459885,-0.9020797886906227,0.649374017145989,True,False,False,False,False,True,False,Electronic check,Month-to-month
0228-MAUWC,0,Male,0,0,0,-0.5444780367182193,1,1,0,0,1,1,0,0,0,-0.1732154979362424,-0.5008018650652138,-0.17321549793624214,False,False,False,False,False,True,False,Electronic check,Month-to-month
0229-LFJAF,0,Male,0,0,0,1.6137012404433893,1,1,1,1,1,1,0,0,0,0.16246749609731476,1.1596562265765542,0.16246749609731495,False,False,False,True,False,False,False,Otro,Two year
0230-UBYPQ,0,Male,1,1,0,1.247217966963116,0,0,1,0,0,1,0,0,0,-0.952598291014154,0.008455577890983798,-0.9525982910141536,False,False,True,False,False,False,False,Otro,One year
0230-WEQUW,0,Male,0,1,0,1.369379058123207,0,0,1,1,1,1,1,0,1,-0.27126152094604356,0.6659504815015019,-0.2712615209460432,False,False,False,True,False,False,False,Otro,Two year
0231-LXVAP,1,Male,0,0,0,-1.2774445836787656,1,0,0,0,0,1,0,0,1,0.37019212111808014,-0.9722940501880486,0.3701921211180805,True,False,False,False,False,True,False,Electronic check,Month-to-month
0233-FTHAV,0,Female,0,0,0,1.125056875803025,1,1,0,0,1,0,0,0,1,0.47987072312904416,1.0964567734850916,0.47987072312904444,True,False,True,False,False,False,False,Otro,One year
0234-TEVTT,0,Female,0,1,1,0.6364125111626608,0,0,1,0,1,0,0,1,0,-0.6567984249845842,-0.036809789558817654,-0.6567984249845837,False,False,True,False,True,False,False,Credit card (automatic),One year
0235-KGSLC,1,Female,0,0,0,-1.2774445836787656,1,0,0,0,1,0,1,0,1,0.6909189421501416,-0.968036635023423,0.6909189421501418,True,False,False,False,True,False,False,Credit card (automatic),Month-to-month
0236-HFWSV,1,Male,0,0,0,-0.7073594915983407,1,1,0,0,0,0,1,1,1,0.9501592741760567,-0.3684249303350681,0.9501592741760568,True,False,False,False,False,True,False,Electronic check,Month-to-month
0237-YFUTL,0,Female,0,1,0,0.7178532386027215,1,1,1,1,0,1,1,1,1,1.4919050962302134,1.3791667877329747,1.4919050962302134,True,False,False,False,False,False,False,Otro,Month-to-month
0238-WHBIQ,0,Male,0,1,1,1.6137012404433893,1,1,1,1,1,1,1,1,0,0.82884809316393,1.79101104225919,0.8288480931639304,False,False,False,True,True,False,False,Credit card (automatic),Two year
0239-OXEXL,0,Female,0,0,0,0.5549717837226001,1,1,1,1,0,0,0,0,0,0.6477122201458225,0.6917155639485625,0.6477122201458225,True,False,False,False,False,False,True,Mailed check,Month-to-month
0244-LGNFY,0,Female,0,1,1,1.6137012404433893,1,1,1,1,1,1,1,1,0,0.9268941161737314,1.9647047573175414,0.9268941161737314,False,False,False,True,False,False,False,Otro,Two year
0247-SLUJI,0,Male,0,1,1,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.4976677070686424,-0.9970885302141583,-1.497667707068642,False,True,False,False,False,False,True,Mailed check,Month-to-month
0248-IPDFW,0,Female,0,0,0,-1.2774445836787656,1,1,0,0,0,0,0,0,1,-0.48729513096763954,-0.9836765694882912,-0.4872951309676391,False,False,False,False,False,True,False,Electronic check,Month-to-month
0248-PGHBZ,0,Female,1,0,0,1.4100994218432374,1,0,1,1,0,1,1,0,1,0.9202469281730669,1.7034582920602321,0.9202469281730669,True,False,False,True,False,False,False,Otro,Two year
0253-ZTEOB,0,Female,0,1,1,0.6364125111626608,1,1,0,1,0,1,1,1,0,0.4948268961305394,0.7017304162011014,0.4948268961305397,False,False,False,True,False,True,False,Electronic check,Two year
0254-FNMCI,0,Female,0,0,0,1.6137012404433893,1,0,1,1,1,1,1,1,1,1.5002140812310438,2.3578869743863824,1.500214081231044,True,False,False,True,False,True,False,Electronic check,Two year
0254-KCJGT,0,Male,0,1,0,0.7992939660427822,1,1,1,1,1,1,0,1,1,0.5529897911363537,0.9153291262480935,0.5529897911363538,False,False,True,False,True,False,False,Credit card (automatic),One year
0254-WWRKD,0,Female,0,1,1,1.4100994218432374,1,0,0,1,0,0,0,0,0,-0.47233895796614456,0.5082496472429099,-0.4723389579661443,False,False,True,False,True,False,False,Credit card (automatic),One year
0256-LTHVJ,1,Female,0,1,1,-0.1779947632379461,1,0,0,0,0,0,0,1,1,0.5413572121351905,-0.02322135566550505,0.5413572121351908,True,False,False,False,False,True,False,Electronic check,Month-to-month
0257-KXZGU,0,Female,0,1,1,-0.015113308357824713,1,1,0,1,1,0,0,0,0,-0.07683127192660708,-0.10331811453988575,-0.07683127192660698,False,False,False,False,False,False,False,Otro,Month-to-month
0257-ZESQC,1,Female,1,1,0,-0.21871512695797646,1,0,1,0,0,0,0,0,1,0.3469269631157543,-0.15458356968283835,0.34692696311575466,True,False,False,False,False,False,False,Otro,Month-to-month
0258-NOKBL,0,Male,0,0,0,-1.1960038562387048,1,0,0,1,1,0,0,1,0,0.8521132511662559,-0.8873442792089133,0.8521132511662561,True,False,False,False,False,True,False,Electronic check,Month-to-month
0259-GBZSH,1,Male,0,0,0,-1.2367242199587352,1,1,0,0,0,0,1,0,1,0.6942425361504742,-0.9257051339824051,0.6942425361504742,True,False,False,False,False,True,False,Electronic check,Month-to-month
0260-ZDLGK,1,Female,0,0,1,-0.9516816739185228,1,0,0,0,1,1,1,1,1,0.2704843011081128,-0.718393280525663,0.270484301108113,False,False,False,False,False,False,True,Mailed check,Month-to-month
0263-FJTQO,0,Male,0,1,1,0.7178532386027215,1,1,1,0,0,1,1,0,1,0.19071804510013865,0.5324705894748213,0.190718045100139,False,False,False,True,True,False,False,Credit card (automatic),Two year
0264-CNITK,0,Female,0,1,1,1.5729808767233588,1,0,0,0,0,0,0,0,0,-1.4843733310673135,-0.39271205000477166,-1.484373331067313,False,True,False,True,False,False,False,Otro,Two year
0265-EDXBD,1,Male,1,1,0,-0.015113308357824713,1,1,0,0,0,0,0,0,1,0.33695618111475767,0.010418841878816238,0.3369561811147581,True,False,False,False,False,True,False,Electronic check,Month-to-month
0265-PSUAE,0,Female,0,1,1,-0.6666391278783103,1,0,1,0,1,0,1,1,0,1.1944434332004772,-0.3339906035372416,1.1944434332004774,True,False,False,False,False,False,False,Otro,Month-to-month
0266-CLZKZ,0,Female,0,1,1,1.4100994218432374,1,1,0,0,1,1,1,1,1,1.3589613362169235,1.958042895246469,1.3589613362169237,True,False,False,True,False,False,False,Otro,Two year
0266-GMEAO,0,Male,0,1,1,1.6137012404433893,1,1,1,1,1,1,1,1,1,1.6464522172456624,2.549514775086395,1.6464522172456628,True,False,False,True,True,False,False,Credit card (automatic),Two year
0268-QKIWO,1,Female,0,0,0,-1.1960038562387048,1,0,0,0,0,0,0,0,0,-1.4960059100684764,-0.9798162189504183,-1.496005910068476,False,True,False,False,False,True,False,Electronic check,Month-to-month
0269-XFESX,0,Male,0,1,1,-0.38159658183809786,1,1,0,0,0,0,0,0,0,-1.343120586053193,-0.7682028320371893,-1.3431205860531925,False,True,True,False,False,False,True,Mailed check,One year
0270-THENM,0,Male,0,1,1,1.6137012404433893,1,1,1,1,1,1,0,0,0,0.16911468409797886,1.2452898310795415,0.16911468409797914,False,False,False,True,False,False,False,Otro,Two year
0274-JKUJR,0,Male,0,1,1,-1.0331224013585834,0,0,1,1,1,0,1,1,0,-0.196480655938568,-0.8003209485122921,-0.19648065593856773,False,False,False,False,False,False,True,Mailed check,Month-to-month
0277-BKSQP,0,Male,0,1,1,-0.9924020376385531,1,0,0,0,0,0,1,0,1,-0.34438058895335305,-0.79617382907732,-0.3443805889533528,False,False,False,False,False,True,False,Electronic check,Month-to-month
0277-ORXQS,0,Male,0,1,1,1.369379058123207,0,0,0,0,0,1,1,1,0,-0.47233895796614456,0.47860215511204585,-0.4723389579661443,False,False,False,True,False,False,False,Otro,Two year
0278-YXOOG,1,Male,0,0,0,-1.1145631287986442,1,0,0,0,0,0,0,0,0,-1.4527991880641573,-0.9555511584266455,-1.4527991880641566,False,True,False,False,False,False,True,Mailed check,Month-to-month
0280-XJGEX,1,Male,0,0,0,0.6771328748826912,1,1,0,1,1,0,1,1,1,1.2941512532104444,1.2161496993050833,1.2941512532104444,True,False,False,False,False,False,False,Otro,Month-to-month
0281-CNTZX,0,Male,0,1,0,1.247217966963116,1,0,0,0,0,0,0,0,1,-1.4893587220678117,-0.4610071658062265,-1.4893587220678113,False,True,False,True,False,False,False,Otro,Two year
0282-NVSJS,0,Female,1,1,1,-0.8295205827584317,0,0,0,0,0,1,0,0,1,-1.1786026830367469,-0.8487628329761147,-1.1786026830367464,False,False,False,False,False,False,True,Mailed check,Month-to-month
0285-INHLN,0,Male,0,1,1,-0.21871512695797646,1,0,1,1,0,0,0,0,1,-0.3327480099521901,-0.33946127172805585,-0.33274800995218984,False,False,False,False,True,False,False,Credit card (automatic),Month-to-month
0289-IVARM,0,Female,0,0,0,0.10704778280226633,1,0,1,1,1,0,0,0,0,-0.13997955793291994,-0.1310905792666402,-0.13997955793291977,False,False,False,False,False,True,False,Electronic check,Month-to-month
0292-WEGCH,0,Female,0,1,1,0.880734693482843,1,1,0,1,1,1,1,1,1,0.7125223031523015,0.9901537492450364,0.7125223031523017,False,False,False,False,False,True,False,Electronic check,Month-to-month
0295-PPHDO,1,Male,0,0,0,-1.2774445836787656,1,1,0,0,0,0,1,1,1,1.0199547481830342,-0.9636689241291441,1.0199547481830342,True,False,False,False,False,True,False,Electronic check,Month-to-month
0295-QVKPB,0,Male,0,0,0,-1.1145631287986442,1,0,0,0,1,1,1,0,1,-0.02697736192162338,-0.8654395472997258,-0.026977361921623023,False,False,False,False,True,False,False,Credit card (automatic),Month-to-month
0297-RBCSG,0,Male,0,0,0,-0.5444780367182193,1,0,0,1,0,1,0,1,1,0.019552954083027783,-0.46230865541613797,0.019552954083028165,False,False,True,False,False,False,False,Otro,One year
0298-XACET,0,Male,0,1,1,0.7992939660427822,0,0,0,1,1,1,1,0,0,-0.48397153696730727,0.12100134042942783,-0.483971536967307,False,False,False,True,False,False,True,Mailed check,Two year
0301-FIDRB,0,Female,0,1,1,1.6137012404433893,0,0,1,1,1,1,1,1,1,-0.03196275292212194,1.060853311952938,-0.03196275292212173,False,False,False,True,False,False,False,Otro,Two year
0301-KOBTQ,0,Male,0,0,0,-0.015113308357824713,1,0,0,0,0,0,0,0,1,-1.4860351280674797,-0.7346949893684522,-1.486035128067479,False,True,False,True,False,False,False,Otro,Two year
0302-JOIVN,1,Female,0,1,0,-0.9924020376385531,1,0,0,1,1,0,1,1,0,1.2093996062019723,-0.6339067516110726,1.2093996062019727,True,False,False,False,False,True,False,Electronic check,Month-to-month
0303-UNCIP,0,Male,0,0,0,0.35136996512244845,1,1,0,0,1,0,0,1,0,0.00792037508186511,0.111207079636196,0.007920375081865258,False,False,True,False,False,False,True,Mailed check,One year
0303-WMMRN,0,Male,0,0,0,-1.1145631287986442,1,0,0,0,0,0,0,0,1,-1.5126238800701375,-0.967816043564116,-1.5126238800701373,False,True,False,False,False,False,True,Mailed check,Month-to-month
0305-SQECB,0,Female,0,0,1,-0.8702409464784621,0,0,1,0,0,1,0,0,1,-0.9542600880143203,-0.8281595906768386,-0.9542600880143198,False,False,True,False,False,False,True,Mailed check,One year
0306-JAELE,1,Male,0,0,0,-1.1145631287986442,1,0,0,0,0,1,1,1,1,1.0415581091851935,-0.8057474984112448,1.0415581091851938,True,False,False,False,False,True,False,Electronic check,Month-to-month
0307-BCOPK,0,Female,0,0,0,-0.6666391278783103,1,0,0,0,0,0,0,0,0,-1.5192710680708021,-0.8616674333455756,-1.5192710680708017,False,True,True,False,False,False,True,Mailed check,One year
0308-GIQJT,0,Male,1,0,0,1.5729808767233588,1,1,0,1,0,1,1,1,0,1.3622849302172555,2.2514074769788817,1.3622849302172555,True,False,True,False,False,False,False,Otro,One year
0308-IVGOK,0,Female,0,0,0,-0.8702409464784621,0,0,0,1,1,1,0,0,1,-0.8096837489998675,-0.8193359323045577,-0.8096837489998671,False,False,True,False,True,False,False,Credit card (automatic),One year
0310-MVLET,1,Female,0,1,1,1.1657772395230555,1,1,0,1,0,0,1,1,1,1.1429277261953275,1.6457515663055142,1.1429277261953275,True,False,False,False,False,True,False,Electronic check,Month-to-month
0310-SUCIN,0,Female,0,1,0,1.5729808767233588,1,0,1,1,1,1,1,1,1,0.6659919871476498,1.6616562105215509,0.6659919871476501,False,False,True,False,False,False,False,Otro,One year
0310-VQXAM,0,Male,0,0,0,-0.9516816739185228,1,0,0,0,0,0,0,0,0,-1.4926823160681442,-0.9268963278626628,-1.4926823160681437,False,True,False,False,False,False,True,Mailed check,Month-to-month
0311-QYWSS,0,Female,0,0,0,-1.0738427650786138,1,0,1,0,0,0,0,0,1,-0.5088984919697991,-0.8669836875148751,-0.5088984919697987,False,False,False,False,False,True,False,Electronic check,Month-to-month
0311-UNPFF,1,Female,0,0,0,-0.2594354906780068,1,0,0,0,0,0,1,1,1,0.7989357471609396,-0.0023754627609912015,0.79893574716094,True,False,False,False,False,False,False,Otro,Month-to-month
0314-TKOSI,0,Female,0,0,0,-1.0738427650786138,1,0,1,1,0,0,0,0,0,-0.3194536339508612,-0.8633218692903784,-0.3194536339508608,False,False,False,False,False,False,True,Mailed check,Month-to-month
0315-LVCRK,0,Male,0,0,0,-0.8702409464784621,1,0,0,0,1,0,0,1,0,0.6659919871476498,-0.6136785147926184,0.6659919871476501,True,False,False,False,False,True,False,Electronic check,Month-to-month
0318-QUUOB,1,Male,0,1,0,-1.2774445836787656,1,0,0,0,0,0,1,0,1,0.5247392421335293,-0.9702425496164933,0.5247392421335297,True,False,False,False,False,True,False,Electronic check,Month-to-month
0318-ZOPWS,0,Female,0,1,0,0.6771328748826912,1,0,0,0,0,0,0,0,1,-1.4827115340671475,-0.5763544398778698,-1.4827115340671468,False,True,False,True,False,False,False,Otro,Two year
0319-QZTCO,0,Female,0,1,1,-1.1960038562387048,1,0,0,1,0,0,1,0,1,-0.2014660469390663,-0.9313963936325262,-0.20146604693906597,False,False,False,False,True,False,False,Credit card (automatic),Month-to-month
0320-DWVTU,0,Female,0,0,0,0.8400143297628127,1,0,1,1,1,1,0,1,0,1.15456030519649,1.387306612581404,1.1545603051964906,True,False,False,True,False,False,True,Mailed check,Two year
0320-JDNQG,1,Male,0,1,1,-0.38159658183809786,1,0,1,0,0,1,1,1,1,1.1661928841976528,0.022749904454079047,1.166192884197653,True,False,False,False,False,True,False,Electronic check,Month-to-month
0322-CHQRU,1,Male,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,-0.6451658459834212,-0.9662939624948976,-0.6451658459834209,False,False,False,False,False,True,False,Electronic check,Month-to-month
0322-YINQP,1,Male,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,1,-0.5388108379727895,-0.9843604030121428,-0.5388108379727892,False,False,False,False,False,False,True,Mailed check,Month-to-month
0323-XWWTN,0,Male,0,0,1,-1.1960038562387048,1,1,0,0,0,0,0,0,1,-1.2749869090463821,-0.9522864048289015,-1.2749869090463817,False,True,False,True,False,False,True,Mailed check,Two year
0324-BRPCJ,1,Female,1,1,0,1.4508197855632678,1,1,0,1,0,0,1,1,1,1.1778254631988159,2.0170511106110984,1.1778254631988163,True,False,False,False,False,True,False,Electronic check,Month-to-month
0325-XBFAC,1,Male,0,0,0,-0.9924020376385531,1,0,0,0,1,0,1,1,1,0.9950277931805424,-0.679172119060874,0.9950277931805425,True,False,False,False,False,True,False,Electronic check,Month-to-month
0326-VDYXE,0,Female,0,1,0,1.5322605130033284,1,1,0,0,1,0,1,1,1,1.0930738161903437,2.074779895511747,1.093073816190344,True,False,True,False,False,True,False,Electronic check,One year
0327-WFZSY,0,Male,0,1,1,0.26992923768238775,1,1,0,0,1,0,1,1,0,1.1711782751981514,0.6863993097792632,1.1711782751981517,True,False,True,False,False,True,False,Electronic check,One year
0328-GRPMV,1,Female,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,0.1774236690988095,-0.9748529111160101,0.17742366909880972,True,False,False,False,False,True,False,Electronic check,Month-to-month
0329-GTIAJ,1,Female,0,0,0,-1.1960038562387048,1,0,0,1,0,1,1,1,1,1.1013828011911744,-0.8666748594718452,1.1013828011911746,True,False,False,False,False,True,False,Electronic check,Month-to-month
0330-BGYZE,0,Male,0,1,0,1.125056875803025,1,1,0,1,1,0,1,1,0,1.2542681252064576,1.7108481059470173,1.2542681252064576,True,False,True,False,False,False,False,Otro,One year
0330-IVZHA,1,Female,0,1,0,-1.1145631287986442,1,0,0,0,0,0,0,0,0,0.1724382780983114,-0.8601232931304265,0.17243827809831147,True,False,False,False,False,True,False,Electronic check,Month-to-month
0334-GDDSO,1,Male,1,0,0,-1.1960038562387048,1,1,0,1,0,0,0,0,1,0.5513279941361872,-0.9026753856307516,0.5513279941361874,True,False,False,False,False,True,False,Electronic check,Month-to-month
0334-ZFJSR,0,Female,0,1,0,0.9214550572028734,1,1,1,1,0,1,0,0,1,0.042818112085353605,0.5216395488228462,0.04281811208535398,False,False,True,False,True,False,False,Credit card (automatic),One year
0336-KXKFK,0,Male,0,0,0,1.6137012404433893,0,0,1,0,1,1,1,1,1,-0.11837619693076015,0.9311234747344765,-0.1183761969307599,False,False,False,True,True,False,False,Credit card (automatic),Two year
0336-PIKEI,0,Male,1,1,0,1.6137012404433893,1,0,1,1,1,1,1,0,0,0.32033821111309646,1.3592914972494117,0.3203382111130965,False,False,False,True,False,False,False,Otro,Two year
0337-CNPZE,1,Female,0,0,0,0.35136996512244845,1,1,0,1,1,0,1,1,1,1.3805646972190828,0.9545944060047439,1.380564697219083,True,False,False,False,False,True,False,Electronic check,Month-to-month
0343-QLUZP,0,Male,0,0,0,1.125056875803025,0,0,1,1,1,0,0,0,0,-0.8362725010025254,0.0638681524689084,-0.836272501002525,False,False,False,True,False,False,False,Otro,Two year
0345-HKJVM,1,Female,0,0,0,-1.0738427650786138,1,0,0,0,0,0,1,1,0,0.8155537171626008,-0.75095257991938,0.815553717162601,True,False,False,False,False,True,False,Electronic check,Month-to-month
0345-XMMUG,0,Female,0,1,0,0.5549717837226001,1,1,0,1,1,1,1,1,1,1.4669781412277214,1.1358544081173263,1.4669781412277216,True,False,False,True,True,False,False,Credit card (automatic),Two year
0347-UBKUZ,0,Female,0,0,0,-0.7073594915983407,1,0,0,0,0,0,0,0,0,-1.491020519067978,-0.8644027674409828,-1.4910205190679775,False,True,False,False,False,False,True,Mailed check,Month-to-month
0348-SDKOL,1,Female,0,1,0,1.0436161483629645,1,1,0,0,1,1,1,1,1,1.2409737492051283,1.5907581155002728,1.2409737492051287,True,False,False,False,True,False,False,Credit card (automatic),Month-to-month
0354-VXMJC,0,Male,0,1,1,-0.38159658183809786,1,0,0,0,0,0,0,0,0,-1.5009913010689746,-0.8175491414841707,-1.5009913010689742,False,True,False,True,True,False,False,Credit card (automatic),Two year
0354-WYROK,1,Female,1,1,1,-0.055833672077855064,1,0,0,0,1,1,1,1,1,1.1346187411944968,0.27863599725022786,1.134618741194497,True,False,False,False,False,True,False,Electronic check,Month-to-month
0356-ERHVT,0,Male,0,1,0,-0.8702409464784621,1,0,0,0,0,0,0,0,1,-0.626886078981594,-0.7755264684861825,-0.6268860789815935,False,False,False,False,False,False,False,Otro,Month-to-month
0356-OBMAC,0,Female,1,0,0,0.9621754209229036,1,1,0,1,1,1,1,0,1,1.1678546811978192,1.5117422547764967,1.1678546811978192,True,False,False,True,False,False,False,Otro,Two year
0357-NVCRI,0,Female,0,0,1,-0.30015585439803716,1,0,0,0,0,0,0,0,0,-1.4860351280674797,-0.7976738510006077,-1.486035128067479,False,True,False,False,True,False,False,Credit card (automatic),Month-to-month
0361-HJRDX,0,Female,0,0,0,1.4508197855632678,0,0,1,1,1,1,1,1,0,-0.013682985920294679,0.997014143629485,-0.013682985920294176,False,False,False,True,True,False,False,Credit card (automatic),Two year
0362-RAOQO,0,Female,0,0,0,0.3106496014024181,1,0,0,0,0,0,0,0,0,-1.4993295040688086,-0.6394877155315403,-1.4993295040688084,False,True,False,True,True,False,False,Credit card (automatic),Two year
0362-ZBZWJ,1,Male,0,0,0,0.14776814652229667,1,1,0,0,0,0,0,1,1,0.6693155811479823,0.347416414262158,0.6693155811479824,True,False,False,False,False,True,False,Electronic check,Month-to-month
0363-QJVFX,1,Male,0,0,0,-0.015113308357824713,1,1,1,1,0,1,1,1,1,1.4420511862252297,0.5087570075993161,1.4420511862252294,True,False,False,False,True,False,False,Credit card (automatic),Month-to-month
